seq_num,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
5388,-0.006832,-0.003904,1.027728,0.210000,-1.960000,-0.210000
5389,-0.007808,-0.005368,1.027728,0.210000,-1.960000,-0.210000
5390,-0.006344,-0.005856,1.030656,0.350000,-1.890000,-0.280000
5391,-0.004880,-0.006344,1.029680,0.350000,-2.030000,-0.350000
5392,-0.004880,-0.005856,1.030656,0.350000,-1.960000,-0.280000
5393,-0.005856,-0.005856,1.027728,0.350000,-1.890000,-0.140000
5394,-0.004880,-0.004880,1.029680,0.350000,-1.960000,-0.210000
5395,-0.004880,-0.005368,1.031632,0.420000,-2.030000,-0.210000
5396,-0.000976,-0.006832,1.030656,0.420000,-2.100000,-0.210000
5397,0.000000,-0.007808,1.026264,0.420000,-2.030000,-0.350000
5398,0.003416,-0.008784,1.025288,0.420000,-1.960000,-0.350000
5399,0.003904,-0.012200,1.026752,0.280000,-2.030000,-0.420000
5400,0.002928,-0.015616,1.025776,0.280000,-1.960000,-0.560000
5401,0.001464,-0.018056,1.025776,0.210000,-2.030000,-0.630000
5402,-0.004880,-0.017080,1.028704,0.210000,-2.030000,-0.700000
5403,-0.006832,-0.014640,1.029680,0.140000,-1.960000,-0.630000
5404,-0.010736,-0.009760,1.026264,0.140000,-1.890000,-0.630000
5405,-0.014152,-0.007320,1.027728,0.140000,-1.960000,-0.560000
5406,-0.015128,-0.002440,1.030656,0.140000,-1.960000,-0.420000
5407,-0.014640,0.000488,1.028216,0.140000,-1.960000,-0.350000
5408,-0.012200,0.001952,1.030168,0.210000,-1.960000,-0.280000
5409,-0.007808,0.004880,1.028216,0.070000,-2.030000,-0.210000
5410,-0.006344,0.001464,1.028216,0.210000,-1.960000,-0.140000
5411,-0.004392,0.000976,1.028704,0.210000,-2.030000,-0.140000
5412,-0.001952,-0.001952,1.028704,0.140000,-1.960000,-0.210000
5413,-0.001464,-0.006832,1.029192,0.210000,-1.960000,-0.350000
5414,-0.000976,-0.008784,1.027240,0.210000,-1.960000,-0.280000
5415,-0.000976,-0.010736,1.027728,0.140000,-2.030000,-0.350000
5416,-0.001464,-0.013176,1.026752,0.210000,-2.030000,-0.420000
5417,-0.004392,-0.014640,1.026752,0.140000,-2.030000,-0.420000
5418,-0.004880,-0.012200,1.026752,0.140000,-1.960000,-0.420000
5419,-0.006344,-0.010736,1.027728,0.210000,-1.890000,-0.420000
5420,-0.006344,-0.006344,1.029192,0.070000,-1.890000,-0.420000
5421,-0.006832,-0.001952,1.027728,0.140000,-1.890000,-0.420000
5422,-0.006832,-0.000488,1.027240,0.210000,-1.960000,-0.350000
5423,-0.006832,0.000488,1.027240,0.140000,-1.960000,-0.350000
5424,-0.007320,0.000000,1.027240,0.210000,-1.960000,-0.280000
5425,-0.004880,-0.000488,1.029192,0.210000,-1.960000,-0.280000
5426,-0.005856,-0.001464,1.027240,0.210000,-2.030000,-0.280000
5427,-0.006832,-0.004392,1.026752,0.210000,-1.960000,-0.280000
5428,-0.005856,-0.008296,1.029680,0.140000,-2.030000,-0.280000
5429,-0.004880,-0.011712,1.029680,0.140000,-2.100000,-0.350000
5430,-0.005856,-0.012688,1.028216,0.140000,-2.030000,-0.280000
5431,-0.004880,-0.014152,1.028216,0.210000,-1.960000,-0.350000
5432,-0.004392,-0.011224,1.029192,0.140000,-2.030000,-0.280000
5433,-0.002928,-0.008296,1.026752,0.280000,-1.960000,-0.350000
5434,-0.000976,-0.006344,1.027728,0.140000,-1.890000,-0.350000
5435,-0.005368,-0.002928,1.028216,0.070000,-1.960000,-0.350000
5436,-0.006832,-0.000976,1.026752,0.070000,-2.030000,-0.420000
5437,-0.007808,0.000000,1.026264,0.140000,-1.960000,-0.350000
5438,-0.005856,-0.000488,1.028216,0.210000,-1.960000,-0.420000
5439,-0.009760,-0.001464,1.028704,0.210000,-1.890000,-0.210000
5440,-0.007808,-0.002440,1.028704,0.140000,-1.960000,-0.350000
5441,-0.007808,-0.003904,1.027728,0.140000,-2.030000,-0.280000
5442,-0.009272,-0.006832,1.026752,0.210000,-2.030000,-0.280000
5443,-0.007808,-0.010248,1.027728,0.210000,-2.030000,-0.140000
5444,-0.007808,-0.008784,1.030168,0.140000,-2.030000,-0.280000
5445,-0.004392,-0.010248,1.027240,0.140000,-1.960000,-0.280000
5446,-0.003416,-0.011712,1.030656,0.140000,-1.960000,-0.280000
5447,-0.000976,-0.010736,1.029192,0.140000,-1.960000,-0.280000
5448,-0.001464,-0.011224,1.028704,0.210000,-2.030000,-0.490000
5449,-0.000976,-0.006832,1.027240,0.210000,-2.030000,-0.490000
5450,-0.002928,-0.005368,1.028216,0.140000,-2.030000,-0.490000
5451,-0.007320,-0.005368,1.025776,0.070000,-1.890000,-0.420000
5452,-0.008296,-0.001952,1.028216,0.140000,-2.100000,-0.420000
5453,-0.006832,-0.002928,1.028704,0.140000,-1.960000,-0.490000
5454,-0.011224,-0.001464,1.026264,0.210000,-2.030000,-0.420000
5455,-0.008784,-0.002440,1.027728,0.210000,-2.100000,-0.280000
5456,-0.008784,-0.003904,1.028216,0.140000,-1.960000,-0.210000
5457,-0.008784,-0.004392,1.028216,0.140000,-1.890000,-0.280000
5458,-0.008784,-0.003904,1.026752,0.210000,-2.030000,-0.280000
5459,-0.005856,-0.004880,1.025776,0.070000,-1.960000,-0.210000
5460,-0.003904,-0.005856,1.026752,0.210000,-1.960000,-0.280000
5461,-0.001464,-0.008296,1.028704,0.140000,-1.960000,-0.280000
5462,-0.000488,-0.010736,1.027240,0.140000,-2.030000,-0.420000
5463,0.000488,-0.007808,1.029680,0.070000,-2.030000,-0.350000
5464,-0.002928,-0.008296,1.029192,0.210000,-2.030000,-0.350000
5465,-0.004880,-0.008296,1.026264,0.140000,-2.030000,-0.490000
5466,-0.007808,-0.008784,1.031144,0.140000,-1.960000,-0.420000
5467,-0.006344,-0.006832,1.028704,0.140000,-2.100000,-0.420000
5468,-0.007320,-0.005856,1.027728,0.140000,-1.960000,-0.350000
5469,-0.011224,-0.005368,1.025776,0.140000,-1.960000,-0.420000
5470,-0.008784,-0.005368,1.029192,0.140000,-2.030000,-0.420000
5471,-0.009760,-0.003904,1.028704,0.140000,-2.030000,-0.420000
5472,-0.004880,-0.003904,1.028704,0.140000,-2.030000,-0.210000
5473,-0.006832,-0.003416,1.027728,0.140000,-1.960000,-0.350000
5474,-0.005368,-0.004392,1.026752,0.070000,-2.030000,-0.210000
5475,-0.002928,-0.005856,1.028216,0.280000,-2.030000,-0.280000
5476,-0.004392,-0.005368,1.026752,0.140000,-2.030000,-0.280000
5477,-0.002928,-0.006832,1.028216,0.140000,-2.030000,-0.350000
5478,-0.003416,-0.006832,1.027240,0.140000,-2.030000,-0.420000
5479,-0.002928,-0.007808,1.027240,0.210000,-2.030000,-0.420000
5480,-0.004392,-0.007320,1.028704,0.140000,-1.960000,-0.490000
5481,-0.005368,-0.008296,1.028216,0.140000,-2.030000,-0.350000
5482,-0.007808,-0.005856,1.026264,0.140000,-1.960000,-0.420000
5483,-0.007320,-0.004880,1.028704,0.140000,-1.960000,-0.420000
5484,-0.008296,-0.005856,1.028216,0.140000,-1.960000,-0.350000
5485,-0.009272,-0.002928,1.027728,0.140000,-1.960000,-0.350000
5486,-0.008296,-0.003416,1.028704,0.140000,-1.890000,-0.210000
5487,-0.008296,-0.004880,1.030656,0.210000,-1.890000,-0.280000
5488,-0.007808,-0.003904,1.029192,0.140000,-2.030000,-0.350000
5489,-0.006832,-0.005368,1.028216,0.140000,-2.030000,-0.350000
5490,-0.003416,-0.008784,1.027240,0.140000,-1.960000,-0.280000
5491,-0.004392,-0.008296,1.030168,0.140000,-1.890000,-0.350000
5492,-0.003416,-0.009272,1.027728,0.140000,-1.960000,-0.420000
5493,-0.003416,-0.008296,1.030168,0.140000,-1.960000,-0.280000
5494,-0.004880,-0.009272,1.030168,0.210000,-2.030000,-0.420000
5495,-0.005368,-0.009760,1.027728,0.210000,-2.030000,-0.420000
5496,-0.003416,-0.005856,1.026264,0.210000,-1.960000,-0.350000
5497,-0.004392,-0.007808,1.031632,0.210000,-2.030000,-0.420000
5498,-0.008784,-0.003416,1.027728,0.210000,-1.890000,-0.420000
5499,-0.007320,-0.003904,1.029680,0.140000,-2.100000,-0.420000
5501,-0.007808,-0.004392,1.028704,0.210000,-1.890000,-0.350000
5502,-0.006832,-0.004880,1.028704,0.140000,-1.960000,-0.350000
5503,-0.007320,-0.005368,1.027240,0.140000,-1.960000,-0.280000
5504,-0.005368,-0.006832,1.027240,0.140000,-1.960000,-0.350000
5505,-0.005368,-0.007320,1.028704,0.140000,-2.030000,-0.420000
5506,-0.005368,-0.008296,1.029192,0.140000,-1.960000,-0.350000
5507,-0.002440,-0.008784,1.029680,0.140000,-1.960000,-0.350000
5508,-0.003416,-0.005856,1.029680,0.140000,-1.890000,-0.350000
5509,-0.004392,-0.006344,1.029192,0.070000,-2.030000,-0.420000
5510,-0.001952,-0.005856,1.028216,0.070000,-1.960000,-0.420000
5511,-0.005368,-0.005856,1.028704,0.140000,-1.960000,-0.420000
5512,-0.006344,-0.004880,1.028704,0.140000,-1.960000,-0.350000
5513,-0.006344,-0.004880,1.028216,0.210000,-2.030000,-0.420000
5514,-0.006832,-0.005368,1.029192,0.140000,-1.960000,-0.420000
5515,-0.006344,-0.004880,1.028216,0.140000,-2.100000,-0.350000
5516,-0.008296,-0.004392,1.027240,0.210000,-1.960000,-0.420000
5517,-0.006832,-0.005856,1.026264,0.210000,-2.030000,-0.280000
5518,-0.007320,-0.005856,1.029680,0.140000,-2.030000,-0.210000
5519,-0.005368,-0.005856,1.029192,0.210000,-1.960000,-0.420000
5520,-0.006832,-0.006832,1.029192,0.210000,-1.890000,-0.350000
5521,-0.004392,-0.007320,1.028216,0.140000,-1.960000,-0.350000
5522,-0.005368,-0.008784,1.028704,0.210000,-1.960000,-0.350000
5523,-0.003904,-0.006832,1.028216,0.140000,-1.890000,-0.350000
5524,-0.005368,-0.007320,1.026752,0.140000,-2.030000,-0.350000
5525,-0.004880,-0.005368,1.029680,0.210000,-2.030000,-0.350000
5526,-0.004392,-0.006344,1.028704,0.210000,-2.030000,-0.350000
5527,-0.006344,-0.006832,1.026752,0.210000,-1.960000,-0.420000
5528,-0.007320,-0.006344,1.027728,0.140000,-2.030000,-0.420000
5530,-0.004392,-0.007320,1.028704,0.210000,-1.960000,-0.350000
5531,-0.006832,-0.003904,1.026752,0.140000,-1.960000,-0.350000
5532,-0.003904,-0.003904,1.027240,0.140000,-2.030000,-0.350000
5533,-0.003904,-0.005368,1.029680,0.210000,-1.960000,-0.350000
5534,-0.004392,-0.004880,1.028216,0.140000,-1.960000,-0.350000
5535,-0.004392,-0.005368,1.027728,0.070000,-1.960000,-0.280000
5536,-0.002440,-0.006344,1.031144,0.140000,-1.960000,-0.350000
5537,-0.004880,-0.007320,1.027240,0.210000,-1.960000,-0.350000
5538,-0.006344,-0.007320,1.027728,0.140000,-1.890000,-0.350000
5539,-0.007320,-0.007808,1.027240,0.140000,-2.030000,-0.350000
5540,-0.005856,-0.006344,1.029680,0.210000,-2.030000,-0.280000
5541,-0.005368,-0.004392,1.028216,0.140000,-1.960000,-0.420000
5542,-0.004392,-0.004880,1.027240,0.140000,-2.030000,-0.350000
5543,-0.003904,-0.005856,1.029680,0.140000,-1.960000,-0.350000
5544,-0.004880,-0.005368,1.029192,0.210000,-1.960000,-0.350000
5545,-0.002928,-0.004880,1.028216,0.140000,-1.960000,-0.280000
5546,-0.003904,-0.005856,1.029192,0.140000,-2.030000,-0.350000
5547,-0.003904,-0.006832,1.029192,0.140000,-1.960000,-0.350000
5548,-0.004880,-0.006344,1.027728,0.210000,-2.030000,-0.420000
5549,-0.004392,-0.005856,1.029680,0.140000,-1.960000,-0.280000
5550,-0.003904,-0.006344,1.029192,0.140000,-1.960000,-0.350000
5551,-0.004880,-0.005856,1.027728,0.140000,-2.030000,-0.350000
5552,-0.001952,-0.005856,1.028704,0.140000,-1.960000,-0.350000
5553,-0.006344,-0.007808,1.030168,0.210000,-2.030000,-0.350000
5554,-0.004392,-0.005856,1.028216,0.210000,-1.960000,-0.420000
