seq_num,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
184,-0.005368,-0.006344,1.028216,0.140000,-1.960000,-0.420000
185,-0.007320,-0.007808,1.031144,0.140000,-1.960000,-0.280000
186,-0.006832,-0.003904,1.030168,0.210000,-1.890000,-0.420000
187,-0.007808,-0.006832,1.031632,0.140000,-1.960000,-0.350000
188,-0.007320,-0.004392,1.029680,0.140000,-1.960000,-0.350000
189,-0.007320,-0.006344,1.029192,0.210000,-1.960000,-0.350000
190,-0.005856,-0.007320,1.029192,0.210000,-1.960000,-0.350000
191,-0.004880,-0.005856,1.029192,0.210000,-1.960000,-0.280000
192,-0.007320,-0.004392,1.031144,0.210000,-1.960000,-0.420000
193,-0.005856,-0.005856,1.028704,0.140000,-1.960000,-0.350000
194,-0.007808,-0.005368,1.032120,0.210000,-1.960000,-0.350000
195,-0.007320,-0.004392,1.029192,0.210000,-1.960000,-0.420000
196,-0.006832,-0.007320,1.028704,0.140000,-2.030000,-0.420000
197,-0.006832,-0.006832,1.031632,0.210000,-1.960000,-0.280000
198,-0.005368,-0.004392,1.030656,0.210000,-2.030000,-0.350000
199,-0.007808,-0.005856,1.028704,0.280000,-1.960000,-0.280000
200,-0.005856,-0.007320,1.030168,0.140000,-1.960000,-0.350000
201,-0.006344,-0.004392,1.030656,0.140000,-1.960000,-0.280000
202,-0.006832,-0.004880,1.030656,0.210000,-1.960000,-0.350000
203,-0.006344,-0.006344,1.029192,0.140000,-1.960000,-0.350000
204,-0.006344,-0.003904,1.030656,0.140000,-1.960000,-0.350000
205,-0.005856,-0.005368,1.029680,0.210000,-1.960000,-0.420000
206,-0.005856,-0.005856,1.032608,0.210000,-1.960000,-0.350000
207,-0.007808,-0.007320,1.030168,0.140000,-2.100000,-0.490000
208,-0.007808,-0.003904,1.031144,0.140000,-1.960000,-0.350000
209,-0.005856,-0.007320,1.030656,0.140000,-1.960000,-0.350000
210,-0.007320,-0.005368,1.032608,0.140000,-1.960000,-0.350000
211,-0.006832,-0.005368,1.030656,0.140000,-1.890000,-0.350000
212,-0.008784,-0.005368,1.030656,0.210000,-1.960000,-0.280000
213,-0.005368,-0.005856,1.028704,0.210000,-1.960000,-0.210000
214,-0.005856,-0.007320,1.029680,0.210000,-1.890000,-0.350000
215,-0.006344,-0.007808,1.029192,0.140000,-1.890000,-0.280000
216,-0.006832,-0.007320,1.032120,0.210000,-2.030000,-0.350000
217,-0.006344,-0.004392,1.031144,0.280000,-2.030000,-0.350000
218,-0.007320,-0.005856,1.031144,0.210000,-1.960000,-0.420000
219,-0.005856,-0.006344,1.029192,0.140000,-1.960000,-0.350000
220,-0.006832,-0.005368,1.032120,0.210000,-2.030000,-0.350000
221,-0.003416,-0.005856,1.030168,0.210000,-1.960000,-0.350000
222,-0.006832,-0.006832,1.030168,0.210000,-1.960000,-0.420000
223,-0.005856,-0.005856,1.030656,0.140000,-2.030000,-0.280000
224,-0.006344,-0.003416,1.029680,0.210000,-1.960000,-0.280000
225,-0.005856,-0.006832,1.029680,0.140000,-1.890000,-0.420000
227,-0.006832,-0.004880,1.030656,0.210000,-1.960000,-0.280000
228,-0.005856,-0.006344,1.031144,0.210000,-1.960000,-0.420000
229,-0.005856,-0.006832,1.030656,0.140000,-1.960000,-0.350000
230,-0.006832,-0.003904,1.028216,0.070000,-1.960000,-0.280000
231,-0.007320,-0.003416,1.030168,0.210000,-1.960000,-0.350000
232,-0.006832,-0.005856,1.029680,0.140000,-2.030000,-0.350000
233,-0.007808,-0.005856,1.029192,0.140000,-1.960000,-0.350000
