seq_num,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
2152,-0.007808,-0.011224,1.030168,0.140000,-2.030000,-0.280000
2153,-0.009272,-0.009272,1.030168,0.210000,-2.030000,-0.350000
2154,-0.009272,-0.009760,1.030168,0.210000,-2.030000,-0.350000
2155,-0.010248,-0.010736,1.030168,0.210000,-2.170000,-0.350000
2156,-0.010736,-0.011224,1.031144,0.140000,-2.100000,-0.350000
2157,-0.010248,-0.008296,1.030168,0.140000,-2.170000,-0.280000
2158,-0.008784,-0.009760,1.030656,0.140000,-2.030000,-0.350000
2159,-0.011712,-0.007808,1.030168,-0.630000,-1.610000,-0.420000
2160,0.062952,0.243512,1.032608,0.700000,-1.330000,-25.340000
2161,-0.019520,-0.749568,1.031144,3.920000,-3.850000,45.500000
2162,-0.004392,-0.045872,1.039440,0.700000,-2.170000,27.370001
2163,-0.004392,-0.089304,1.041392,-0.280000,-0.910000,3.570000
2164,0.032696,0.104432,1.030168,1.260000,-2.940000,22.540001
2165,0.078080,-0.243512,1.030168,-1.750000,-3.010000,14.910000
2166,0.010248,-0.203008,1.036512,1.890000,-2.100000,28.000000
2167,0.007320,-0.385032,1.034560,4.130000,-3.710000,37.169998
2168,-0.013664,-0.467016,1.036024,-4.200000,1.260000,31.150000
2169,0.071736,-0.670024,1.051640,-2.870000,-1.190000,13.510000
2170,-0.004880,-0.690032,1.046760,0.490000,-2.520000,-15.400000
2171,0.075640,-0.634888,0.992104,-8.540000,3.570000,-22.190001
2172,0.274256,-0.274744,1.011136,-0.560000,-2.870000,11.690000
2173,0.210328,-0.423584,1.075552,2.100000,-6.090000,32.270000
2174,0.226920,-0.322080,1.054080,4.200000,-1.820000,66.709999
2175,0.186416,-0.339160,1.053104,3.850000,-4.200000,78.610001
2176,0.186904,-0.174216,1.016504,6.300000,-3.360000,101.360001
2177,0.113216,-0.118096,1.040416,7.070000,-2.310000,125.860001
2178,0.025376,-0.072224,1.083360,-3.360000,-5.950000,116.269997
2179,0.105408,-0.003416,1.053592,0.280000,-4.830000,126.980003
2180,0.146888,0.016104,1.006744,1.540000,-2.800000,152.179993
2181,0.109312,0.081496,1.060424,0.210000,-1.680000,155.820007
2182,0.048312,0.208864,0.987712,2.030000,-1.330000,167.649994
2183,-0.016592,0.224480,0.996008,2.800000,-8.610000,166.179993
2184,-0.101504,0.244000,1.032608,-6.020000,-2.940000,132.440002
2185,-0.035624,0.350384,1.007720,-0.350000,1.120000,127.820000
2186,-0.016592,0.366976,1.091168,0.700000,-3.710000,107.519997
2187,-0.029768,0.326472,1.007720,-0.700000,-1.820000,101.989998
2188,-0.135176,0.340136,1.031144,3.220000,-2.660000,55.580002
2189,-0.059048,0.406016,0.997960,3.570000,-5.320000,55.299999
2190,-0.071248,0.497272,0.994544,1.540000,-3.220000,43.400002
2191,-0.143960,0.516304,1.018456,-0.560000,0.490000,44.029999
2192,-0.054168,0.705160,1.022360,1.820000,0.910000,33.180000
2193,-0.072712,0.739808,1.039440,2.380000,-1.260000,21.070000
2194,-0.014640,0.786656,1.029680,2.100000,-2.310000,-2.450000
2195,-0.010736,0.114680,1.036024,2.100000,-2.520000,1.330000
2196,0.021960,0.449448,1.030168,-7.490000,-1.890000,17.990000
2197,-0.058072,0.592432,1.026264,0.000000,-4.060000,16.450001
2198,-0.124928,0.644160,1.016504,-0.420000,2.030000,1.330000
2199,-0.029768,0.672952,1.033096,2.940000,-1.470000,40.459999
2200,-0.225944,1.488400,1.019432,3.010000,3.080000,14.350000
2201,-0.116632,0.844728,1.025288,9.380000,-0.140000,-17.430000
2202,0.056120,1.071160,1.050176,15.820000,-0.210000,-1.820000
2203,-0.014640,1.060424,1.042856,23.940001,-4.480000,-10.430000
2204,0.011712,1.132648,0.952576,37.099998,-2.800000,-46.759998
2205,0.001464,1.191696,0.997472,42.419998,-5.390000,-65.940002
2206,0.058560,1.365424,0.988200,34.090000,-2.030000,-89.599998
2207,0.196664,1.658224,0.951112,-8.680000,-9.520000,-158.550003
2208,0.270352,1.817312,1.037000,-26.600000,-0.910000,-195.440002
2209,0.233264,1.879776,1.103368,-2.520000,-2.590000,-297.640015
2210,0.401624,1.719224,1.052128,29.469999,-20.790001,-275.730011
2211,-0.029280,0.782264,0.746152,-125.370003,1.330000,-59.570000
2212,0.238632,0.031232,1.699704,38.360001,15.190000,2.100000
2213,0.488000,-0.341112,1.276608,-20.230000,19.879999,31.290001
2214,-0.093208,-0.225456,0.500688,38.150002,-54.529999,15.470000
2215,-0.000488,-0.365512,1.167784,-18.900000,13.230000,7.280000
2216,-0.008296,-0.386984,1.023824,-1.750000,3.360000,-8.470000
2217,0.011712,-0.340624,1.084824,3.150000,-2.870000,-31.010000
2218,-0.017568,-0.367464,0.906216,11.690000,-5.460000,-51.869999
2219,-0.018056,-0.385032,0.998936,-0.070000,-5.600000,-64.260002
2220,0.000976,-0.351848,0.988688,16.660000,-10.500000,-92.820000
2221,0.014152,-0.358680,1.011136,-7.210000,-2.100000,-102.760002
2222,0.008784,-0.357704,1.015528,8.400000,-6.160000,-133.559998
2223,0.016104,-0.329400,1.072136,-7.770000,5.040000,-137.199997
2224,0.043432,-0.325984,1.016504,3.150000,5.810000,-136.220001
2225,0.060512,-0.337208,1.095072,-9.100000,-12.110000,-106.330002
2226,0.030256,-0.323056,1.041880,1.260000,-2.450000,-140.279999
2227,0.036112,-0.281088,1.090680,0.350000,-8.820000,-153.649994
2228,0.050264,-0.287432,0.942816,7.140000,-4.550000,-187.740005
2229,0.037088,-0.284992,0.944280,-4.060000,1.120000,-201.250000
2230,0.056608,-0.310856,1.061400,-0.420000,-4.690000,-230.160004
2231,0.081984,-0.308416,0.992592,0.910000,-6.020000,-272.510010
2232,0.088816,-0.269864,1.038464,5.460000,-1.470000,-287.700012
2233,0.115656,-0.238144,1.001376,-4.550000,-5.110000,-306.739990
2234,0.073200,-0.225456,0.996008,3.150000,-6.860000,-346.570007
2235,0.085400,-0.157136,1.036512,-1.680000,-6.580000,-357.910004
2236,0.143472,-0.228384,1.090680,10.430000,-13.650000,-377.510010
2237,0.186904,-0.138592,1.064816,-3.990000,-7.910000,-395.290009
2238,0.122488,-0.172752,1.041880,-0.980000,-6.370000,-405.510010
2239,0.176656,-0.185440,1.115568,2.800000,-4.340000,-404.880005
2240,0.203496,-0.136152,1.037488,-4.900000,-3.290000,-410.130005
2241,0.194224,-0.125416,1.161440,-1.890000,-2.310000,-425.670013
2242,0.253272,-0.143472,0.983320,8.820000,-4.760000,-423.359985
2243,0.272792,-0.074176,1.027240,-4.620000,-13.510000,-421.540009
2244,0.226432,-0.069784,1.057984,6.300000,-6.440000,-432.950012
2245,0.244000,-0.044408,1.122400,-2.590000,-1.820000,-437.359985
2246,0.260104,-0.061976,0.908168,2.240000,-2.590000,-434.000000
2247,0.244976,-0.014640,1.070184,2.800000,-5.460000,-427.700012
2248,0.239608,-0.004880,1.004304,6.440000,-3.780000,-418.179993
2249,0.269376,0.023912,1.000888,-1.820000,-5.250000,-407.540009
2250,0.282064,0.021472,0.955016,-3.220000,0.770000,-392.630005
2251,0.291824,0.039040,1.079944,0.000000,-3.990000,-367.850006
2252,0.303048,0.084912,0.986248,-3.220000,-0.140000,-353.640015
2253,0.311832,0.084424,1.012112,2.940000,-4.270000,-341.670013
2254,0.337696,0.128344,1.055056,7.490000,-8.960000,-318.149994
2255,0.315248,0.120536,1.059448,0.280000,-4.060000,-298.619995
2256,0.335744,0.150792,1.022360,-2.380000,-1.120000,-295.260010
2257,0.333792,0.185928,1.078968,-3.430000,-2.940000,-287.209991
2258,0.329400,0.166896,0.992592,-1.750000,-6.300000,-275.170013
2259,0.306464,0.200080,1.037488,0.630000,-3.360000,-240.869995
2260,0.303536,0.196664,1.021384,-5.740000,2.800000,-207.479996
2261,0.291824,0.213744,1.049200,0.560000,-0.560000,-198.660004
2262,0.275232,0.231312,1.048712,5.320000,-7.070000,-181.369995
2263,0.258640,0.232776,1.053104,1.890000,-5.250000,-156.029999
2264,0.262544,0.210816,0.996984,3.360000,-2.170000,-140.630005
2265,0.253760,0.223992,0.984296,2.940000,-2.520000,-128.029999
2266,0.256688,0.238632,1.024800,1.120000,-3.360000,-96.529999
2267,0.240584,0.227408,1.043344,3.290000,-6.020000,-82.459999
2268,0.228872,0.221552,1.023336,-0.840000,-6.440000,-54.250000
2269,0.324032,0.827160,1.042368,1.120000,-2.240000,-47.740002
2270,0.609024,0.387960,1.033584,-14.210000,-7.210000,-40.110001
2271,0.077592,0.059536,1.035048,0.070000,-1.960000,-0.490000
2272,-0.009272,-0.003904,1.029192,-0.070000,-2.030000,-0.280000
2273,-0.004392,-0.004392,1.028216,0.070000,-1.960000,-0.560000
2274,-0.002928,-0.004880,1.030656,0.070000,-2.030000,-0.280000
2275,-0.005856,-0.004392,1.028216,0.070000,-2.100000,-0.420000
2276,-0.007808,-0.003416,1.029680,0.140000,-2.100000,-0.420000
2277,-0.006344,-0.004392,1.028704,0.140000,-2.030000,-0.420000
2278,-0.001464,0.020008,1.025776,-0.560000,-0.770000,3.500000
2279,-0.154208,0.112728,1.037976,0.770000,-2.310000,0.000000
2280,-0.184952,0.072712,1.031144,0.070000,-2.170000,-38.639999
2281,-0.074664,0.119560,1.033584,0.630000,-2.170000,-24.290001
2282,0.031232,0.050264,1.024312,0.980000,-1.400000,4.270000
2283,0.059048,-0.073688,1.035536,1.400000,-2.030000,-9.800000
2284,0.040016,-0.089792,1.031632,0.000000,-2.450000,-11.900000
2285,0.016104,-0.002928,1.026752,-0.700000,-1.750000,2.380000
2286,0.034648,-0.004392,1.025288,1.050000,-3.640000,17.219999
2287,-0.051240,0.061488,1.053592,-3.150000,1.400000,20.160000
2288,-0.153232,0.165432,1.026264,2.660000,-5.180000,12.950000
2289,-0.124440,0.075152,0.985760,1.190000,-4.830000,-17.990000
2290,-0.102968,0.051240,1.046760,4.340000,-7.280000,-34.790001
2291,-0.138592,0.029280,1.035048,1.890000,-2.030000,-64.260002
2292,0.040016,-0.926712,1.070184,-7.910000,3.360000,-148.750000
2293,-0.150304,-0.152744,1.078968,-28.209999,1.680000,-139.860001
2294,-0.129808,-0.140056,1.003328,-24.290001,-0.630000,-108.989998
2295,-0.303048,-0.174216,1.038464,4.270000,14.000000,-137.199997
2296,-0.229360,-0.226432,1.048712,12.740000,21.350000,-145.460007
2297,-0.270840,-0.257176,1.010160,7.210000,11.410000,-160.649994
2298,-0.252784,-0.225456,0.993568,3.430000,3.780000,-185.429993
2299,-0.145912,-0.177632,1.064816,5.600000,-6.720000,-187.250000
2300,-0.068320,-0.121512,0.975512,1.400000,-4.830000,-169.960007
2301,-0.021472,-0.024888,1.042856,1.820000,-5.600000,-155.050003
2302,-0.022448,-0.022936,0.968192,1.540000,-16.379999,-157.429993
2303,-0.032696,0.058560,1.120936,-0.280000,-32.060001,-168.490005
2304,-0.007320,0.040016,1.090192,-5.460000,-0.210000,-148.539993
2305,-0.067832,0.081984,1.060912,-10.220000,0.000000,-149.449997
2306,0.141520,0.137616,1.010160,5.810000,16.940001,-123.059998
2307,0.132248,0.307928,1.012112,9.870000,30.730000,-107.940002
2308,0.237168,0.435296,0.987224,15.680000,20.580000,-114.940002
2309,0.360144,0.538752,1.071160,19.250000,16.940001,-95.339996
2310,0.324520,0.516792,1.032120,17.920000,9.170000,-68.459999
2311,0.210816,0.550464,1.053104,1.330000,4.690000,-57.820000
2312,0.276696,0.815936,1.056520,1.050000,3.570000,-71.889999
2313,0.284016,1.058960,1.063352,-1.400000,8.260000,-66.639999
2314,0.457256,1.335168,1.069696,-2.030000,12.880000,-55.369999
2315,0.393328,1.568920,1.006744,-12.320000,13.580000,-40.110001
2316,0.544120,1.740696,1.066768,-27.160000,6.020000,-11.270000
2317,0.702720,1.855864,1.048712,-30.730000,5.740000,37.029999
2318,0.756888,1.978840,1.053104,-12.670000,8.820000,107.029999
2319,0.728584,2.035936,1.065304,27.020000,25.059999,234.570007
2320,0.515328,1.903688,1.055544,33.599998,28.629999,270.970001
2321,0.165432,1.734352,1.148752,-3.640000,10.710000,272.019989
2322,-0.042944,1.082384,1.037488,-3.360000,9.940000,231.770004
2323,-0.036600,0.590968,1.160464,-3.290000,25.900000,129.009995
2324,0.542656,0.112240,0.948672,-5.040000,14.630000,-109.970001
2325,-0.241560,-0.116144,0.085400,47.810001,-188.440002,-279.230011
2326,-0.144936,-0.264496,0.765184,104.860001,-335.649994,-275.239990
2327,-0.162992,-0.162992,0.103456,34.860001,-73.010002,-256.059998
2328,0.044896,-0.423584,1.618208,4.130000,-30.660000,-245.910004
2329,-0.085400,-0.288408,1.099952,-14.840000,10.850000,-242.619995
2330,-0.098088,-0.367464,1.016504,10.080000,-0.560000,-227.990005
2331,-0.089792,-0.305976,1.131184,-9.660000,-3.990000,-225.750000
2332,-0.066856,-0.303536,1.018456,0.280000,-0.700000,-226.800003
2333,-0.045872,-0.357704,1.026264,9.730000,2.240000,-224.139999
2334,-0.050752,-0.381128,0.968192,16.590000,1.400000,-239.119995
2335,-0.017080,-0.444080,1.047248,0.700000,0.000000,-213.919998
2336,-0.001952,-0.435784,1.034560,7.140000,-2.170000,-184.520004
2337,0.032208,-0.387960,1.039928,4.620000,-2.520000,-180.600006
2338,0.020496,-0.394304,1.057496,2.240000,4.060000,-174.720001
2339,0.026840,-0.360144,1.018944,-5.320000,4.340000,-206.080002
2340,0.026352,-0.338672,0.964288,1.190000,0.210000,-227.919998
2341,0.027816,-0.340624,1.068720,-0.350000,9.240000,-277.130005
2342,0.022448,-0.309880,1.134600,5.180000,-2.380000,-307.160004
2343,0.067344,-0.342088,1.079944,1.190000,3.710000,-331.309998
2344,0.094672,-0.343552,1.092144,2.170000,3.920000,-347.760010
2345,0.121024,-0.293288,1.070184,3.920000,-3.220000,-364.000000
2346,0.164456,-0.313296,1.017480,4.060000,1.750000,-360.640015
2347,0.152256,-0.255712,1.040904,2.800000,-1.400000,-356.859985
2348,0.132736,-0.201544,1.046760,5.880000,4.410000,-350.350006
2349,0.167384,-0.218624,1.049200,-4.130000,-1.400000,-347.410004
2350,0.205936,-0.249856,1.036024,9.450000,5.180000,-339.779999
2352,0.220576,-0.172752,1.020408,-4.130000,0.210000,-323.049988
2353,0.191784,-0.163480,1.082872,-6.160000,12.250000,-320.529999
2354,0.248880,-0.164456,1.061400,8.400000,-2.800000,-318.709991
2355,0.259128,-0.148352,1.022848,1.960000,3.570000,-305.339996
2356,0.238144,-0.141520,1.008696,-4.620000,2.660000,-306.459991
2357,0.248880,-0.127368,1.055056,-9.450000,3.710000,-309.190002
2358,0.281576,-0.142984,0.949160,-1.890000,0.490000,-313.320007
2359,0.275720,-0.105896,0.999912,1.680000,-3.640000,-315.420013
2360,0.309392,-0.079056,0.966728,1.120000,-4.760000,-316.260010
2361,0.325984,-0.105896,0.976000,0.070000,-1.330000,-314.929993
2362,0.294752,-0.042944,0.996496,-3.500000,-3.360000,-307.019989
2363,0.337696,-0.034160,0.971120,-4.340000,-0.420000,-313.179993
2364,0.284992,-0.033184,1.003816,3.290000,-2.100000,-318.640015
2365,0.292800,0.019032,0.977464,-0.980000,-2.940000,-322.700012
2366,0.332816,0.037088,0.979416,-5.880000,1.260000,-320.109985
2367,0.325496,0.032696,1.149240,-4.620000,-0.350000,-317.730011
2368,0.307440,0.069784,1.075552,-7.280000,-0.070000,-321.089996
2369,0.346480,0.067344,1.074088,5.390000,-4.760000,-311.779999
