seq_num,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
624,-0.005368,-0.005856,1.027728,0.140000,-2.030000,-0.280000
625,-0.003416,-0.005368,1.028216,0.070000,-1.960000,-0.280000
626,-0.005368,-0.006832,1.030656,0.210000,-1.960000,-0.350000
627,-0.001464,-0.006344,1.028216,0.140000,-2.030000,-0.420000
628,-0.001952,-0.007808,1.028216,0.140000,-1.890000,-0.420000
629,-0.001952,-0.007320,1.029680,0.210000,-1.890000,-0.350000
630,-0.003904,-0.006344,1.029192,0.140000,-2.030000,-0.420000
631,-0.003416,-0.005368,1.027728,0.210000,-2.030000,-0.280000
632,-0.004392,-0.006344,1.031632,0.140000,-2.030000,-0.350000
634,-0.005368,-0.008296,1.028704,0.140000,-1.960000,-0.420000
636,-0.004880,-0.005368,1.029680,0.070000,-1.960000,-0.350000
637,-0.005856,-0.006832,1.027240,0.140000,-1.960000,-0.350000
638,-0.004880,-0.002928,1.027728,0.140000,-1.960000,-0.350000
639,-0.004880,-0.005368,1.028216,0.140000,-1.960000,-0.350000
640,-0.004392,-0.004392,1.028216,0.000000,-2.100000,-0.350000
641,-0.004392,-0.004392,1.028216,0.210000,-1.890000,-0.350000
642,-0.005368,-0.006344,1.030656,0.070000,-2.030000,-0.350000
643,-0.004880,-0.005856,1.029680,0.140000,-2.030000,-0.420000
644,-0.003904,-0.006832,1.028216,0.140000,-2.030000,-0.420000
645,-0.004392,-0.004392,1.027728,0.140000,-1.960000,-0.280000
646,-0.002928,-0.004880,1.031632,0.140000,-2.100000,-0.350000
647,-0.005856,-0.004392,1.029680,0.140000,-1.890000,-0.350000
648,-0.003904,-0.003416,1.026752,0.210000,-2.030000,-0.420000
649,-0.003904,-0.006344,1.029680,0.140000,-2.100000,-0.420000
650,-0.006344,-0.006832,1.029680,0.140000,-1.960000,-0.350000
651,-0.005368,-0.003416,1.029680,0.070000,-2.030000,-0.350000
652,-0.004392,-0.003904,1.032120,0.000000,-1.960000,-0.350000
653,-0.003904,-0.005368,1.030168,0.140000,-1.960000,-0.420000
654,-0.003416,-0.006832,1.032120,0.210000,-2.030000,-0.350000
655,-0.003904,-0.004880,1.028216,0.070000,-2.030000,-0.350000
656,-0.001952,-0.006344,1.029192,0.210000,-2.100000,-0.350000
657,-0.003904,-0.006832,1.025288,0.210000,-1.960000,-0.420000
658,-0.004880,-0.004880,1.027240,0.140000,-2.030000,-0.350000
659,-0.002440,-0.007320,1.030168,0.140000,-1.960000,-0.350000
660,-0.003904,-0.007320,1.029192,0.140000,-1.960000,-0.350000
661,-0.005368,-0.005856,1.028704,0.210000,-2.100000,-0.350000
663,-0.006832,-0.004392,1.026752,0.140000,-1.960000,-0.350000
664,-0.004392,-0.004880,1.026752,0.070000,-2.030000,-0.420000
665,-0.005368,-0.004880,1.027728,0.140000,-1.960000,-0.350000
666,-0.004392,-0.003904,1.026752,0.140000,-1.890000,-0.350000
667,-0.004880,-0.004392,1.028704,0.070000,-1.960000,-0.420000
668,-0.004880,-0.004392,1.030656,0.210000,-1.960000,-0.420000
669,-0.004880,-0.004880,1.029680,0.140000,-2.030000,-0.210000
670,-0.004880,-0.005368,1.028216,0.070000,-1.960000,-0.350000
671,-0.005856,-0.004392,1.028216,0.140000,-2.030000,-0.350000
672,-0.004880,-0.004880,1.028704,0.070000,-2.030000,-0.350000
673,-0.003904,-0.004392,1.030168,0.140000,-1.960000,-0.350000
674,-0.006344,-0.005368,1.028216,0.140000,-1.890000,-0.350000
675,-0.003904,-0.006832,1.026752,0.140000,-1.960000,-0.420000
676,-0.003904,-0.005856,1.029192,0.140000,-2.030000,-0.420000
677,-0.002440,-0.005856,1.028704,0.140000,-2.030000,-0.350000
678,-0.004880,-0.006832,1.029192,0.140000,-1.960000,-0.350000
679,-0.004392,-0.004392,1.028216,0.140000,-1.960000,-0.420000
680,-0.001952,-0.005856,1.028704,0.140000,-1.960000,-0.350000
681,-0.003416,-0.005856,1.028216,0.140000,-1.890000,-0.350000
682,-0.004880,-0.003904,1.029680,0.210000,-1.960000,-0.420000
683,-0.003416,-0.004880,1.028704,0.140000,-1.960000,-0.350000
684,-0.002440,-0.003904,1.028216,0.210000,-1.960000,-0.420000
685,-0.004392,-0.008296,1.027240,0.140000,-2.030000,-0.350000
686,-0.006832,-0.005368,1.026752,0.070000,-1.960000,-0.350000
687,-0.005368,-0.004880,1.027240,0.210000,-2.030000,-0.350000
688,-0.004392,-0.006344,1.028216,0.140000,-2.030000,-0.350000
689,-0.005368,-0.003904,1.028704,0.140000,-1.960000,-0.350000
690,-0.003904,-0.005856,1.027240,0.140000,-2.030000,-0.420000
691,-0.004392,-0.004880,1.028216,0.140000,-1.960000,-0.350000
693,-0.002928,-0.006344,1.029680,0.140000,-1.960000,-0.350000
695,-0.006832,-0.005368,1.030168,0.140000,-2.100000,-0.420000
696,-0.005368,-0.005856,1.030168,0.280000,-1.960000,-0.350000
697,-0.003904,-0.005856,1.029192,0.210000,-2.030000,-0.350000
698,-0.002928,-0.005368,1.029192,0.070000,-2.030000,-0.350000
699,-0.004392,-0.005368,1.029680,0.070000,-2.030000,-0.420000
700,-0.004880,-0.005368,1.027728,0.140000,-1.960000,-0.350000
701,-0.003904,-0.005368,1.030168,0.210000,-2.030000,-0.280000
702,-0.003904,-0.004392,1.029680,0.140000,-2.100000,-0.350000
703,-0.004392,-0.006832,1.029680,0.070000,-1.890000,-0.350000
704,-0.004392,-0.007320,1.029192,0.210000,-1.960000,-0.350000
705,-0.005856,-0.006832,1.029680,0.140000,-1.890000,-0.280000
706,-0.004880,-0.005368,1.029680,0.210000,-2.100000,-0.420000
707,-0.004392,-0.004392,1.028216,0.140000,-1.960000,-0.350000
708,-0.004392,-0.006832,1.027728,0.210000,-2.030000,-0.420000
709,-0.003904,-0.004392,1.028216,0.140000,-1.960000,-0.350000
710,-0.006832,-0.004392,1.029192,0.070000,-1.960000,-0.420000
711,-0.005368,-0.004392,1.028216,0.140000,-2.030000,-0.420000
712,-0.003904,-0.005368,1.027728,0.070000,-1.960000,-0.350000
713,-0.003416,-0.005368,1.028704,0.140000,-1.960000,-0.420000
714,-0.004392,-0.005368,1.027240,0.140000,-1.960000,-0.350000
715,-0.004880,-0.004880,1.028216,0.210000,-1.890000,-0.280000
716,-0.003904,-0.005856,1.029680,0.070000,-1.960000,-0.350000
717,-0.004392,-0.006832,1.029680,0.140000,-2.030000,-0.420000
718,-0.005368,-0.006344,1.028704,0.210000,-2.030000,-0.420000
719,-0.001464,-0.006832,1.028704,0.140000,-1.960000,-0.350000
720,-0.003904,-0.006344,1.030168,0.140000,-1.890000,-0.420000
721,-0.003904,-0.005368,1.028216,0.140000,-2.030000,-0.420000
723,-0.004392,-0.005368,1.029192,0.210000,-1.960000,-0.490000
724,-0.004392,-0.004880,1.029192,0.070000,-1.960000,-0.420000
725,-0.004392,-0.005368,1.028704,0.140000,-1.890000,-0.280000
726,-0.002440,-0.005856,1.027240,0.140000,-1.890000,-0.490000
727,-0.001952,-0.004880,1.028216,0.210000,-1.960000,-0.350000
728,-0.002440,-0.005856,1.028704,0.210000,-2.030000,-0.280000
729,-0.006344,-0.004392,1.027728,0.140000,-2.100000,-0.350000
730,-0.003416,-0.005856,1.028216,0.140000,-2.030000,-0.420000
731,-0.004392,-0.004880,1.028216,0.140000,-2.030000,-0.490000
732,-0.003904,-0.007808,1.028216,0.210000,-2.030000,-0.420000
733,-0.005368,-0.006832,1.029680,0.140000,-2.100000,-0.350000
734,-0.006344,-0.005368,1.026752,0.140000,-1.960000,-0.280000
735,-0.004880,-0.004880,1.028704,0.210000,-2.030000,-0.420000
